Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-01-04,36.38,36.38,36.38,36.38
2016-01-05,37.29,37.29,37.29,37.29
2016-01-06,36.28,36.28,36.28,36.28
2016-01-07,34.31,34.31,34.31,34.31
2016-01-08,33.13,33.13,33.13,33.13
2016-01-11,33.14,33.14,33.14,33.14
2016-01-12,31.79,31.79,31.79,31.79
2016-01-18,29.49,29.49,29.49,29.49
2016-01-19,28.71,28.71,28.71,28.71
2016-01-20,29.43,29.43,29.43,29.43
2016-01-21,27.98,27.98,27.98,27.98
2016-01-25,31.46,31.46,31.46,31.46
2016-01-26,31.24,31.24,31.24,31.24
2016-01-27,31.21,31.21,31.21,31.21
2016-01-28,32.01,32.01,32.01,32.01
2016-01-29,34.09,34.09,34.09,34.09
2016-02-01,34.69,34.69,34.69,34.69
2016-02-02,35.1,35.1,35.1,35.1
2016-02-03,33.02,33.02,33.02,33.02
2016-02-04,34.05,34.05,34.05,34.05
2016-02-05,35.12,35.12,35.12,35.12
2016-02-08,34.58,34.58,34.58,34.58
2016-02-09,33.6,33.6,33.6,33.6
2016-02-10,32.45,32.45,32.45,32.45
2016-02-11,30.96,30.96,30.96,30.96
2016-02-12,30.47,30.47,30.47,30.47
2016-02-17,33.36,33.36,33.36,33.36
2016-02-18,33.86,33.86,33.86,33.86
2016-02-19,35.06,35.06,35.06,35.06
2016-02-22,33.64,33.64,33.64,33.64
2016-02-23,34.69,34.69,34.69,34.69
2016-02-24,34.15,34.15,34.15,34.15
2016-02-25,33.14,33.14,33.14,33.14
2016-02-26,34.38,34.38,34.38,34.38
2016-02-29,35.98,35.98,35.98,35.98
2016-03-01,35.96,35.96,35.96,35.96
2016-03-02,36.77,36.77,36.77,36.77
2016-03-03,36.84,36.84,36.84,36.84
2016-03-04,36.94,36.94,36.94,36.94
2016-03-07,37.85,37.85,37.85,37.85
2016-03-08,39.78,39.78,39.78,39.78
2016-03-09,40.51,40.51,40.51,40.51
2016-03-10,40.71,40.71,40.71,40.71
2016-03-14,40.76,40.76,40.76,40.76
2016-03-15,39.49,39.49,39.49,39.49
2016-03-16,38.75,38.75,38.75,38.75
2016-03-17,39.94,39.94,39.94,39.94
2016-03-18,41.21,41.21,41.21,41.21
2016-03-21,41.83,41.83,41.83,41.83
2016-03-22,41.47,41.47,41.47,41.47
2016-03-23,41.61,41.61,41.61,41.61
2016-03-24,41.12,41.12,41.12,41.12
2016-03-28,40.03,40.03,40.03,40.03
2016-03-29,40.42,40.42,40.42,40.42
2016-03-30,39.24,39.24,39.24,39.24
2016-03-31,39.76,39.76,39.76,39.76
2016-04-01,39.66,39.66,39.66,39.66
2016-04-04,39.37,39.37,39.37,39.37
2016-04-05,38.52,38.52,38.52,38.52
2016-04-06,37.89,37.89,37.89,37.89
2016-04-07,39.26,39.26,39.26,39.26
2016-04-08,39.59,39.59,39.59,39.59
2016-04-11,41.45,41.45,41.45,41.45
2016-04-12,42.45,42.45,42.45,42.45
2016-04-13,43.98,43.98,43.98,43.98
2016-04-14,44.36,44.36,44.36,44.36
2016-04-15,44.3,44.3,44.3,44.3
2016-04-18,43.16,43.16,43.16,43.16
2016-04-19,42.36,42.36,42.36,42.36
2016-04-20,43.92,43.92,43.92,43.92
2016-04-21,44.21,44.21,44.21,44.21
2016-04-22,45.48,45.48,45.48,45.48
2016-04-25,45.14,45.14,45.14,45.14
2016-04-26,45.09,45.09,45.09,45.09
2016-04-27,45.44,45.44,45.44,45.44
2016-04-28,46.84,46.84,46.84,46.84
2016-04-29,47.57,47.57,47.57,47.57
2016-05-02,48.1,48.1,48.1,48.1
2016-05-03,46.75,46.75,46.75,46.75
2016-05-04,45.36,45.36,45.36,45.36
2016-05-05,45.16,45.16,45.16,45.16
2016-05-06,45.81,45.81,45.81,45.81
2016-05-09,45.14,45.14,45.14,45.14
2016-05-10,44.84,44.84,44.84,44.84
2016-05-11,44.74,44.74,44.74,44.74
2016-05-12,46.37,46.37,46.37,46.37
2016-05-13,47.88,47.88,47.88,47.88
2016-05-16,47.83,47.83,47.83,47.83
2016-05-17,49.04,49.04,49.04,49.04
2016-05-18,49.1,49.1,49.1,49.1
2016-05-19,49.28,49.28,49.28,49.28
2016-05-20,48.12,48.12,48.12,48.12
2016-05-23,48.89,48.89,48.89,48.89
2016-05-24,48.27,48.27,48.27,48.27
2016-05-25,48.54,48.54,48.54,48.54
2016-05-26,49.4,49.4,49.4,49.4
2016-05-27,50.06,50.06,50.06,50.06
2016-05-31,49.16,49.16,49.16,49.16
2016-06-01,49.71,49.71,49.71,49.71
2016-06-02,49.37,49.37,49.37,49.37
2016-06-03,49.81,49.81,49.81,49.81
2016-06-06,49.98,49.98,49.98,49.98
2016-06-07,50.52,50.52,50.52,50.52
2016-06-08,51.19,51.19,51.19,51.19
2016-06-09,52.28,52.28,52.28,52.28
2016-06-10,52.08,52.08,52.08,52.08
2016-06-13,51.11,51.11,51.11,51.11
2016-06-14,50.3,50.3,50.3,50.3
2016-06-15,49.87,49.87,49.87,49.87
2016-06-16,49.21,49.21,49.21,49.21
2016-06-17,47.98,47.98,47.98,47.98
2016-06-20,48.53,48.53,48.53,48.53
2016-06-21,50.32,50.32,50.32,50.32
2016-06-22,50.18,50.18,50.18,50.18
2016-06-23,50.61,50.61,50.61,50.61
2016-06-24,50.73,50.73,50.73,50.73
2016-06-27,48.57,48.57,48.57,48.57
2016-06-28,47.77,47.77,47.77,47.77
2016-06-29,48.23,48.23,48.23,48.23
2016-07-01,49.84,49.84,49.84,49.84
2016-07-06,48.62,48.62,48.62,48.62
2016-07-07,47.83,47.83,47.83,47.83
2016-07-08,48.54,48.54,48.54,48.54
2016-07-11,46.83,46.83,46.83,46.83
2016-07-12,46.55,46.55,46.55,46.55
2016-07-13,47.86,47.86,47.86,47.86
2016-07-14,47.21,47.21,47.21,47.21
2016-07-15,47.2,47.2,47.2,47.2
2016-07-18,47.48,47.48,47.48,47.48
2016-07-19,47.15,47.15,47.15,47.15
2016-07-20,46.94,46.94,46.94,46.94
2016-07-21,46.89,46.89,46.89,46.89
2016-07-22,46.82,46.82,46.82,46.82
2016-07-25,45.99,45.99,45.99,45.99
2016-07-26,45.07,45.07,45.07,45.07
2016-07-27,44.69,44.69,44.69,44.69
2016-07-28,44.22,44.22,44.22,44.22
2016-07-29,43.05,43.05,43.05,43.05
2016-08-01,42.45,42.45,42.45,42.45
2016-08-02,42.66,42.66,42.66,42.66
2016-08-03,42.55,42.55,42.55,42.55
2016-08-04,42.4,42.4,42.4,42.4
2016-08-05,43.25,43.25,43.25,43.25
2016-08-08,44.09,44.09,44.09,44.09
2016-08-09,45.12,45.12,45.12,45.12
2016-08-10,45.42,45.42,45.42,45.42
2016-08-11,44.7,44.7,44.7,44.7
2016-08-12,44.97,44.97,44.97,44.97
2016-08-15,46.52,46.52,46.52,46.52
2016-08-16,47.76,47.76,47.76,47.76
2016-08-17,48.87,48.87,48.87,48.87
2016-08-18,49.33,49.33,49.33,49.33
2016-08-19,50.3,50.3,50.3,50.3
2016-08-22,50.81,50.81,50.81,50.81
2016-08-23,49.54,49.54,49.54,49.54
2016-08-24,49.27,49.27,49.27,49.27
2016-08-25,49.3,49.3,49.3,49.3
2016-08-26,49.36,49.36,49.36,49.36
2016-08-29,49.7,49.7,49.7,49.7
2016-08-30,49.31,49.31,49.31,49.31
2016-08-31,49.19,49.19,49.19,49.19
2016-09-01,47.05,47.05,47.05,47.05
2016-09-02,47.05,47.05,47.05,47.05
2016-09-07,49.4,49.4,49.4,49.4
2016-09-08,51.41,51.41,51.41,51.41
2016-09-09,49.43,49.43,49.43,49.43
2016-09-12,49.74,49.74,49.74,49.74
2016-09-14,45.87,45.87,45.87,45.87
2016-09-16,45.78,45.78,45.78,45.78
2016-09-20,45.9,45.9,45.9,45.9
2016-09-22,47.65,47.65,47.65,47.65
2016-09-23,45.92,45.92,45.92,45.92
2016-09-26,47.27,47.27,47.27,47.27
2016-09-27,45.95,45.95,45.95,45.95
2016-09-28,48.7,48.7,48.7,48.7
2016-09-29,49.16,49.16,49.16,49.16
2016-09-30,50.05,50.05,50.05,50.05
2016-10-03,50.89,50.89,50.89,50.89
2016-10-04,50.86,50.86,50.86,50.86
2016-10-05,51.79,51.79,51.79,51.79
2016-10-06,52.53,52.53,52.53,52.53
2016-10-07,51.87,51.87,51.87,51.87
2016-10-10,53.12,53.12,53.12,53.12
2016-10-11,52.36,52.36,52.36,52.36
2016-10-12,51.8,51.8,51.8,51.8
2016-10-13,51.97,51.97,51.97,51.97
2016-10-14,51.94,51.94,51.94,51.94
2016-10-20,51.38,51.38,51.38,51.38
2016-10-21,51.77,51.77,51.77,51.77
2016-10-24,51.47,51.47,51.47,51.47
2016-10-25,50.7,50.7,50.7,50.7
2016-10-26,49.95,49.95,49.95,49.95
2016-10-27,50.48,50.48,50.48,50.48
2016-10-28,49.75,49.75,49.75,49.75
2016-10-31,48.59,48.59,48.59,48.59
2016-11-01,48.17,48.17,48.17,48.17
2016-11-02,46.86,46.86,46.86,46.86
2016-11-03,46.37,46.37,46.37,46.37
2016-11-04,45.58,45.58,45.58,45.58
2016-11-07,46.13,46.13,46.13,46.13
2016-11-08,45.99,45.99,45.99,45.99
2016-11-09,46.31,46.31,46.31,46.31
2016-11-10,45.81,45.81,45.81,45.81
2016-11-11,44.72,44.72,44.72,44.72
2016-11-14,44.4,44.4,44.4,44.4
2016-11-15,47,47,47,47
2016-11-16,46.59,46.59,46.59,46.59
2016-11-17,46.43,46.43,46.43,46.43
2016-11-18,46.87,46.87,46.87,46.87
2016-11-21,48.95,48.95,48.95,48.95
2016-11-22,49.19,49.19,49.19,49.19
2016-11-23,48.99,48.99,48.99,48.99
2016-11-25,46.95,46.95,46.95,46.95
2016-11-28,48.29,48.29,48.29,48.29
2016-11-29,46.4,46.4,46.4,46.4
2016-11-30,51.79,51.79,51.79,51.79
2016-12-01,53.94,53.94,53.94,53.94
2016-12-02,54.45,54.45,54.45,54.45
2016-12-05,54.92,54.92,54.92,54.92
2016-12-06,53.94,53.94,53.94,53.94
2016-12-07,53.07,53.07,53.07,53.07
2016-12-08,53.92,53.92,53.92,53.92
2016-12-09,54.31,54.31,54.31,54.31
2016-12-12,55.61,55.61,55.61,55.61
2016-12-13,55.71,55.71,55.71,55.71
2016-12-14,53.86,53.86,53.86,53.86
2016-12-15,54.06,54.06,54.06,54.06
2016-12-16,55.28,55.28,55.28,55.28
2016-12-19,54.92,54.92,54.92,54.92
2016-12-20,55.29,55.29,55.29,55.29
2016-12-21,54.47,54.47,54.47,54.47
2016-12-22,55.08,55.08,55.08,55.08
2016-12-23,55.04,55.04,55.04,55.04
2016-12-27,56.11,56.11,56.11,56.11
2016-12-28,56.18,56.18,56.18,56.18
2016-12-29,56.81,56.81,56.81,56.81
2016-12-30,56.87,56.87,56.87,56.87
2017-01-03,55.48,55.48,55.48,55.48
2017-01-04,56.47,56.47,56.47,56.47
2017-01-05,56.9,56.9,56.9,56.9
2017-01-06,57.11,57.11,57.11,57.11
2017-01-09,54.9,54.9,54.9,54.9
2017-01-10,53.61,53.61,53.61,53.61
2017-01-11,55.1,55.1,55.1,55.1
2017-01-12,56.05,56.05,56.05,56.05
2017-01-13,55.44,55.44,55.44,55.44
2017-01-16,55.65,55.65,55.65,55.65
2017-01-17,55.45,55.45,55.45,55.45
2017-01-18,53.94,53.94,53.94,53.94
2017-01-19,54.17,54.17,54.17,54.17
2017-01-20,55.53,55.53,55.53,55.53
2017-01-23,55.25,55.25,55.25,55.25
2017-01-24,55.42,55.42,55.42,55.42
2017-01-25,55.1,55.1,55.1,55.1
2017-01-26,56.22,56.22,56.22,56.22
2017-01-27,55.48,55.48,55.48,55.48
2017-01-30,55.23,55.23,55.23,55.23
2017-01-31,55.54,55.54,55.54,55.54
2017-02-01,56.82,56.82,56.82,56.82
2017-02-02,56.55,56.55,56.55,56.55
2017-02-03,56.79,56.79,56.79,56.79
2017-02-06,55.72,55.72,55.72,55.72
2017-02-07,55.08,55.08,55.08,55.08
2017-02-08,55.11,55.11,55.11,55.11
2017-02-09,55.6,55.6,55.6,55.6
2017-02-10,56.66,56.66,56.66,56.66
2017-02-13,55.61,55.61,55.61,55.61
2017-02-14,55.96,55.96,55.96,55.96
2017-02-15,55.71,55.71,55.71,55.71
2017-02-16,55.68,55.68,55.68,55.68
2017-02-17,55.82,55.82,55.82,55.82
2017-02-20,56.1,56.1,56.1,56.1
2017-02-21,56.68,56.68,56.68,56.68
2017-02-22,55.86,55.86,55.86,55.86
2017-02-23,56.61,56.61,56.61,56.61
2017-02-24,55.96,55.96,55.96,55.96
2017-02-27,55.93,55.93,55.93,55.93
2017-02-28,56.49,56.49,56.49,56.49
2017-03-01,56.36,56.36,56.36,56.36
2017-03-02,55.08,55.08,55.08,55.08
2017-03-03,55.91,55.91,55.91,55.91
2017-03-06,56.03,56.03,56.03,56.03
2017-03-07,55.91,55.91,55.91,55.91
2017-03-08,53.11,53.11,53.11,53.11
2017-03-09,52.14,52.14,52.14,52.14
2017-03-10,51.37,51.37,51.37,51.37
2017-03-13,51.35,51.35,51.35,51.35
2017-03-14,50.9,50.9,50.9,50.9
2017-03-15,51.74,51.74,51.74,51.74
2017-03-16,51.74,51.74,51.74,51.74
2017-03-17,51.8,51.8,51.8,51.8
2017-03-20,51.67,51.67,51.67,51.67
2017-03-21,51.01,51.01,51.01,51.01
2017-03-22,50.66,50.66,50.66,50.66
2017-03-23,50.56,50.56,50.56,50.56
2017-03-24,50.83,50.83,50.83,50.83
2017-03-27,50.76,50.76,50.76,50.76
2017-03-28,51.33,51.33,51.33,51.33
2017-03-29,52.39,52.39,52.39,52.39
2017-03-30,52.91,52.91,52.91,52.91
2017-03-31,53.47,53.47,53.47,53.47
2017-04-03,53.15,53.15,53.15,53.15
2017-04-04,54.12,54.12,54.12,54.12
2017-04-05,54.36,54.36,54.36,54.36
2017-04-06,54.89,54.89,54.89,54.89
2017-04-07,55.24,55.24,55.24,55.24
2017-04-10,55.96,55.96,55.96,55.96
2017-04-11,56.22,56.22,56.22,56.22
2017-04-12,55.86,55.86,55.86,55.86
2017-04-13,55.85,55.85,55.85,55.85
2017-04-17,55.35,55.35,55.35,55.35
2017-04-18,54.94,54.94,54.94,54.94
2017-04-19,52.92,52.92,52.92,52.92
2017-04-20,52.99,52.99,52.99,52.99
2017-04-21,51.97,51.97,51.97,51.97
2017-04-24,51.62,51.62,51.62,51.62
2017-04-25,52.09,52.09,52.09,52.09
2017-04-26,51.79,51.79,51.79,51.79
2017-04-27,51.48,51.48,51.48,51.48
2017-04-28,52.02,52.02,52.02,52.02
2017-05-01,51.55,51.55,51.55,51.55
2017-05-02,50.46,50.46,50.46,50.46
2017-05-03,50.77,50.77,50.77,50.77
2017-05-04,48.39,48.39,48.39,48.39
2017-05-05,49.11,49.11,49.11,49.11
2017-05-08,49.33,49.33,49.33,49.33
2017-05-09,48.73,48.73,48.73,48.73
2017-05-10,50.17,50.17,50.17,50.17
2017-05-11,50.73,50.73,50.73,50.73
2017-05-12,50.82,50.82,50.82,50.82
2017-05-15,51.83,51.83,51.83,51.83
2017-05-16,51.64,51.64,51.64,51.64
2017-05-17,52.2,52.2,52.2,52.2
2017-05-18,52.52,52.52,52.52,52.52
2017-05-19,53.62,53.62,53.62,53.62
2017-05-22,53.89,53.89,53.89,53.89
2017-05-23,54.15,54.15,54.15,54.15
2017-05-24,53.94,53.94,53.94,53.94
2017-05-25,51.42,51.42,51.42,51.42
2017-05-26,52.14,52.14,52.14,52.14
2017-05-29,52.25,52.25,52.25,52.25
2017-05-30,51.82,51.82,51.82,51.82
2017-05-31,50.72,50.72,50.72,50.72
2017-06-01,50.59,50.59,50.59,50.59
2017-06-02,49.91,49.91,49.91,49.91
2017-06-05,49.48,49.48,49.48,49.48
2017-06-06,50.05,50.05,50.05,50.05
2017-06-07,48.16,48.16,48.16,48.16
2017-06-08,47.89,47.89,47.89,47.89
2017-06-09,48.16,48.16,48.16,48.16
2017-06-12,48.29,48.29,48.29,48.29
2017-06-13,48.68,48.68,48.68,48.68
2017-06-14,47.06,47.06,47.06,47.06
2017-06-15,46.9,46.9,46.9,46.9
2017-06-16,47.36,47.36,47.36,47.36
2017-06-19,46.94,46.94,46.94,46.94
2017-06-20,46.05,46.05,46.05,46.05
2017-06-21,44.77,44.77,44.77,44.77
2017-06-22,45.21,45.21,45.21,45.21
2017-06-23,45.55,45.55,45.55,45.55
2017-06-26,45.85,45.85,45.85,45.85
2017-06-27,46.67,46.67,46.67,46.67
2017-06-28,47.32,47.32,47.32,47.32
2017-06-29,47.4,47.4,47.4,47.4
2017-06-30,48.74,48.74,48.74,48.74
2017-07-03,49.68,49.68,49.68,49.68
2017-07-05,47.77,47.77,47.77,47.77
2017-07-06,48.11,48.11,48.11,48.11
2017-07-07,46.72,46.72,46.72,46.72
2017-07-10,46.89,46.89,46.89,46.89
2017-07-11,47.54,47.54,47.54,47.54
2017-07-12,47.73,47.73,47.73,47.73
2017-07-13,48.39,48.39,48.39,48.39
2017-07-14,48.9,48.9,48.9,48.9
2017-07-17,48.42,48.42,48.42,48.42
2017-07-18,48.84,48.84,48.84,48.84
2017-07-19,49.7,49.7,49.7,49.7
2017-07-20,49.34,49.34,49.34,49.34
2017-07-21,48.05,48.05,48.05,48.05
2017-07-24,48.61,48.61,48.61,48.61
2017-07-25,50.23,50.23,50.23,50.23
2017-07-26,50.96,50.96,50.96,50.96
2017-07-27,51.51,51.51,51.51,51.51
2017-07-28,52.55,52.55,52.55,52.55
2017-07-31,52.71,52.71,52.71,52.71
2017-08-01,51.81,51.81,51.81,51.81
2017-08-02,52.37,52.37,52.37,52.37
2017-08-03,52.03,52.03,52.03,52.03
2017-08-04,52.41,52.41,52.41,52.41
2017-08-07,52.36,52.36,52.36,52.36
2017-08-08,52.06,52.06,52.06,52.06
2017-08-09,52.74,52.74,52.74,52.74
2017-08-10,51.87,51.87,51.87,51.87
2017-08-11,52.09,52.09,52.09,52.09
2017-08-14,50.73,50.73,50.73,50.73
2017-08-15,50.8,50.8,50.8,50.8
2017-08-16,50.31,50.31,50.31,50.31
2017-08-17,51.01,51.01,51.01,51.01
2017-08-18,52.79,52.79,52.79,52.79
2017-08-21,51.69,51.69,51.69,51.69
2017-08-22,51.94,51.94,51.94,51.94
2017-08-23,52.61,52.61,52.61,52.61
2017-08-24,52.07,52.07,52.07,52.07
2017-08-25,52.42,52.42,52.42,52.42
2017-08-28,51.94,51.94,51.94,51.94
2017-08-29,51.99,51.99,51.99,51.99
2017-08-30,50.88,50.88,50.88,50.88
2017-08-31,52.8,52.8,52.8,52.8
2017-09-01,52.77,52.77,52.77,52.77
2017-09-05,53.37,53.37,53.37,53.37
2017-09-06,54.19,54.19,54.19,54.19
2017-09-07,54.5,54.5,54.5,54.5
2017-09-08,53.78,53.78,53.78,53.78
2017-09-11,53.83,53.83,53.83,53.83
2017-09-12,54.25,54.25,54.25,54.25
2017-09-13,55.15,55.15,55.15,55.15
2017-09-14,55.47,55.47,55.47,55.47
2017-09-15,55.63,55.63,55.63,55.63
2017-09-18,55.45,55.45,55.45,55.45
2017-09-19,55.19,55.19,55.19,55.19
2017-09-20,56.28,56.28,56.28,56.28
2017-09-21,56.44,56.44,56.44,56.44
2017-09-22,56.86,56.86,56.86,56.86
2017-09-25,59.05,59.05,59.05,59.05
2017-09-26,58.48,58.48,58.48,58.48
2017-09-27,57.88,57.88,57.88,57.88
2017-09-28,57.45,57.45,57.45,57.45
2017-09-29,56.79,56.79,56.79,56.79
2017-10-02,56.15,56.15,56.15,56.15
2017-10-03,56,56,56,56
2017-10-04,55.81,55.81,55.81,55.81
2017-10-05,56.99,56.99,56.99,56.99
2017-10-06,55.68,55.68,55.68,55.68
2017-10-09,55.73,55.73,55.73,55.73
2017-10-10,56.56,56.56,56.56,56.56
2017-10-11,56.9,56.9,56.9,56.9
2017-10-12,56.25,56.25,56.25,56.25
2017-10-13,57.15,57.15,57.15,57.15
2017-10-16,57.82,57.82,57.82,57.82
2017-10-17,57.86,57.86,57.86,57.86
2017-10-18,58.14,58.14,58.14,58.14
2017-10-19,57.24,57.24,57.24,57.24
2017-10-20,57.79,57.79,57.79,57.79
2017-10-23,57.38,57.38,57.38,57.38
2017-10-24,58.37,58.37,58.37,58.37
2017-10-25,58.44,58.44,58.44,58.44
2017-10-26,59.35,59.35,59.35,59.35
2017-10-27,60.44,60.44,60.44,60.44
2017-10-30,60.94,60.94,60.94,60.94
2017-10-31,60.89,60.89,60.89,60.89
2017-11-01,60.47,60.47,60.47,60.47
2017-11-02,60.62,60.62,60.62,60.62
2017-11-03,62.09,62.09,62.09,62.09
2017-11-06,64.22,64.22,64.22,64.22
2017-11-07,63.71,63.71,63.71,63.71
2017-11-08,63.49,63.49,63.49,63.49
2017-11-09,63.92,63.92,63.92,63.92
2017-11-10,63.52,63.52,63.52,63.52
2017-11-13,63.2,63.2,63.2,63.2
2017-11-14,62.21,62.21,62.21,62.21
2017-11-15,61.84,61.84,61.84,61.84
2017-11-16,61.36,61.36,61.36,61.36
2017-11-17,62.73,62.73,62.73,62.73
2017-11-20,62.23,62.23,62.23,62.23
2017-11-21,62.57,62.57,62.57,62.57
2017-11-22,63.34,63.34,63.34,63.34
2017-11-24,63.73,63.73,63.73,63.73
2017-11-27,63.83,63.83,63.83,63.83
2017-11-28,63.57,63.57,63.57,63.57
2017-11-29,63.04,63.04,63.04,63.04
2017-11-30,62.65,62.65,62.65,62.65
2017-12-01,63.74,63.74,63.74,63.74
2017-12-04,62.43,62.43,62.43,62.43
2017-12-05,62.91,62.91,62.91,62.91
2017-12-06,61.2,61.2,61.2,61.2
2017-12-07,62.15,62.15,62.15,62.15
2017-12-08,63.39,63.39,63.39,63.39
2017-12-11,64.68,64.68,64.68,64.68
2017-12-12,63.35,63.35,63.35,63.35
2017-12-13,62.42,62.42,62.42,62.42
2017-12-14,63.28,63.28,63.28,63.28
2017-12-15,63.21,63.21,63.21,63.21
2017-12-18,63.42,63.42,63.42,63.42
2017-12-19,63.74,63.74,63.74,63.74
2017-12-20,64.57,64.57,64.57,64.57
2017-12-21,64.91,64.91,64.91,64.91
2017-12-22,65,65,65,65
2017-12-26,66.99,66.99,66.99,66.99
2017-12-27,66.43,66.43,66.43,66.43
2017-12-28,66.15,66.15,66.15,66.15
2017-12-29,66.78,66.78,66.78,66.78
2018-01-02,66.59,66.59,66.59,66.59
2018-01-03,67.84,67.84,67.84,67.84
2018-01-04,68.02,68.02,68.02,68.02
2018-01-05,67.64,67.64,67.64,67.64
2018-01-08,67.79,67.79,67.79,67.79
2018-01-09,68.77,68.77,68.77,68.77
2018-01-10,69.17,69.17,69.17,69.17
2018-01-11,69.27,69.27,69.27,69.27
2018-01-12,69.8,69.8,69.8,69.8
2018-01-16,69.21,69.21,69.21,69.21
2018-01-17,69.32,69.32,69.32,69.32
2018-01-18,69.35,69.35,69.35,69.35
2018-01-19,68.64,68.64,68.64,68.64
2018-01-22,69.04,69.04,69.04,69.04
2018-01-23,69.97,69.97,69.97,69.97
2018-01-24,70.5,70.5,70.5,70.5
2018-01-25,70.37,70.37,70.37,70.37
2018-01-26,70.51,70.51,70.51,70.51
2018-01-29,69.54,69.54,69.54,69.54
2018-01-30,69.02,69.02,69.02,69.02
2018-01-31,68.86,68.86,68.86,68.86
2018-02-01,69.68,69.68,69.68,69.68
2018-02-02,68.49,68.49,68.49,68.49
2018-02-05,67.56,67.56,67.56,67.56
2018-02-06,66.79,66.79,66.79,66.79
2018-02-07,65.5,65.5,65.5,65.5
2018-02-08,64.83,64.83,64.83,64.83
2018-02-09,62.66,62.66,62.66,62.66
2018-02-12,62.59,62.59,62.59,62.59
2018-02-13,62.73,62.73,62.73,62.73
2018-02-14,64.37,64.37,64.37,64.37
2018-02-15,64.36,64.36,64.36,64.36
2018-02-16,64.87,64.87,64.87,64.87
2018-02-20,65.28,65.28,65.28,65.28
2018-02-21,65.35,65.35,65.35,65.35
2018-02-22,66.36,66.36,66.36,66.36
2018-02-23,67.35,67.35,67.35,67.35
2018-02-26,67.48,67.48,67.48,67.48
2018-02-27,66.6,66.6,66.6,66.6
2018-02-28,64.71,64.71,64.71,64.71
2018-03-01,63.84,63.84,63.84,63.84
2018-03-02,64.34,64.34,64.34,64.34
2018-03-05,65.54,65.54,65.54,65.54
2018-03-06,65.8,65.8,65.8,65.8
2018-03-07,64.33,64.33,64.33,64.33
2018-03-08,63.67,63.67,63.67,63.67
2018-03-09,65.51,65.51,65.51,65.51
2018-03-12,65.02,65.02,65.02,65.02
2018-03-13,64.68,64.68,64.68,64.68
2018-03-14,64.89,64.89,64.89,64.89
2018-03-15,65.12,65.12,65.12,65.12
2018-03-16,66.21,66.21,66.21,66.21
2018-03-19,66.03,66.03,66.03,66.03
2018-03-20,67.45,67.45,67.45,67.45
2018-03-21,69.46,69.46,69.46,69.46
2018-03-22,68.91,68.91,68.91,68.91
2018-03-23,70.46,70.46,70.46,70.46
2018-03-26,70.1,70.1,70.1,70.1
2018-03-27,70.11,70.11,70.11,70.11
2018-03-28,69.58,69.58,69.58,69.58
2018-03-29,69.3,69.3,69.3,69.3
2018-04-02,67.72,67.72,67.72,67.72
2018-04-03,68.04,68.04,68.04,68.04
2018-04-04,68.01,68.01,68.01,68.01
2018-04-05,68.35,68.35,68.35,68.35
2018-04-06,67.11,67.11,67.11,67.11
2018-04-09,68.66,68.66,68.66,68.66
2018-04-10,71.03,71.03,71.03,71.03
2018-04-11,72.05,72.05,72.05,72.05
2018-04-12,72.05,72.05,72.05,72.05
2018-04-13,72.53,72.53,72.53,72.53
2018-04-16,71.36,71.36,71.36,71.36
2018-04-17,71.55,71.55,71.55,71.55
2018-04-18,73.48,73.48,73.48,73.48
2018-04-19,73.78,73.78,73.78,73.78
2018-04-20,74.02,74.02,74.02,74.02
2018-04-23,74.73,74.73,74.73,74.73
2018-04-24,73.89,73.89,73.89,73.89
2018-04-25,73.99,73.99,73.99,73.99
2018-04-26,74.77,74.77,74.77,74.77
2018-04-27,74.58,74.58,74.58,74.58
2018-04-30,74.59,74.59,74.59,74.59
2018-05-01,73.14,73.14,73.14,73.14
2018-05-02,73.35,73.35,73.35,73.35
2018-05-03,73.65,73.65,73.65,73.65
2018-05-04,74.89,74.89,74.89,74.89
2018-05-07,76.16,76.16,76.16,76.16
2018-05-08,74.91,74.91,74.91,74.91
2018-05-09,77.17,77.17,77.17,77.17
2018-05-10,77.49,77.49,77.49,77.49
2018-05-11,77.09,77.09,77.09,77.09
2018-05-14,78.24,78.24,78.24,78.24
2018-05-15,78.42,78.42,78.42,78.42
2018-05-16,79.22,79.22,79.22,79.22
2018-05-17,79.28,79.28,79.28,79.28
2018-05-18,78.41,78.41,78.41,78.41
2018-05-21,79.22,79.22,79.22,79.22
2018-05-22,79.59,79.59,79.59,79.59
2018-05-23,79.81,79.81,79.81,79.81
2018-05-24,78.83,78.83,78.83,78.83
2018-05-25,76.43,76.43,76.43,76.43
2018-05-29,75.4,75.4,75.4,75.4
2018-05-30,77.54,77.54,77.54,77.54
2018-05-31,77.44,77.44,77.44,77.44
2018-06-01,76.74,76.74,76.74,76.74
2018-06-04,75.28,75.28,75.28,75.28
2018-06-05,75.33,75.33,75.33,75.33
2018-06-06,75.38,75.38,75.38,75.38
2018-06-07,77.28,77.28,77.28,77.28
2018-06-08,76.47,76.47,76.47,76.47
2018-06-11,76.49,76.49,76.49,76.49
2018-06-12,75.86,75.86,75.86,75.86
2018-06-13,76.71,76.71,76.71,76.71
2018-06-14,75.97,75.97,75.97,75.97
2018-06-15,73.37,73.37,73.37,73.37
2018-06-18,75.27,75.27,75.27,75.27
2018-06-19,75.09,75.09,75.09,75.09
